Objects
100
,,Global Angle BOLT_2:BOLT_2,,,,,,Global Angle rvr5:rvr5,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
1319,0,0.024231,0.001030,1.590698,1065.300049,1015.952576,166.725998,0.037186,-0.003586,1.469166,1762.703247,1876.559326,140.019730
1320,0,0.050360,0.006455,1.590242,1068.020752,1015.231750,167.049652,0.033089,-0.000077,1.492896,1762.563110,1876.990112,140.086945
1321,0,0.044990,0.008260,1.591845,1070.487305,1014.575745,167.178833,0.028965,0.003577,1.515364,1762.356323,1877.307007,140.361420
1322,0,0.046632,0.001401,1.586098,1072.772339,1014.071838,166.842331,0.026402,0.008097,1.538409,1762.237915,1877.505371,140.360657
1323,0,0.021528,-0.005810,1.582188,1074.999634,1013.893982,166.528137,0.031538,0.003113,1.559642,1762.275146,1877.653198,140.130600
1324,0,0.015163,-0.003152,1.573148,1077.423584,1013.891235,166.414017,0.038963,-0.000084,1.580651,1762.273560,1877.698242,139.829422
1325,0,0.012734,-0.001936,1.555917,1080.616577,1013.759033,166.464188,0.039142,-0.002502,1.599199,1762.188232,1877.825684,139.869705
1326,0,0.038305,0.003501,1.535378,1084.082520,1013.454102,166.495255,0.033436,0.002588,1.618101,1762.186157,1878.081299,140.133209
1327,0,0.037246,0.007462,1.526746,1087.373657,1012.909546,166.819946,0.031037,0.006115,1.635427,1762.135620,1878.305298,140.297119
1328,0,0.055111,0.014621,1.524925,1090.187012,1012.325989,167.100586,0.030222,0.006492,1.653615,1762.100586,1878.503662,140.116119
1329,0,0.044280,0.009990,1.518035,1092.972900,1011.681335,166.885620,0.038432,-0.000854,1.669819,1762.105103,1878.679688,139.832382
1330,0,0.046083,0.005794,1.514654,1095.294189,1011.090759,166.798950,0.038593,-0.000809,1.686824,1762.209229,1878.791260,139.922836
1331,0,0.039010,0.001405,1.514717,1097.356689,1010.647034,166.761887,0.038038,0.001186,1.701983,1762.199341,1878.984497,140.075195
1332,0,0.030238,-0.004866,1.504376,1099.425659,1010.455627,166.446823,0.029866,0.007381,1.716895,1762.194946,1879.211426,140.224777
1333,0,0.018868,0.000237,1.492287,1101.766968,1010.766357,166.394180,0.031977,0.005727,1.730858,1762.176880,1879.328857,140.101974
1334,0,0.012028,0.004494,1.477766,1104.776367,1011.148438,166.322113,0.038574,-0.000934,1.743915,1762.244385,1879.371582,140.018280
1335,0,0.019528,0.008638,1.468457,1108.267212,1010.901306,166.451202,0.040650,-0.000891,1.756808,1762.328003,1879.437744,140.016861
1336,0,0.029291,0.007048,1.469085,1111.539673,1010.172729,166.647720,0.036848,0.003457,1.769195,1762.357422,1879.538574,140.128876
1337,0,0.032785,0.003541,1.473302,1114.580078,1009.179443,166.535339,0.034481,0.004855,1.782724,1762.338013,1879.689697,140.177887
1338,0,0.035270,0.001883,1.482037,1117.273926,1008.100281,166.404541,0.035757,0.003660,1.794978,1762.375000,1879.882080,139.999527
1339,0,0.038499,0.004955,1.487409,1119.632568,1007.120605,166.692123,0.039875,0.001353,1.805455,1762.380005,1879.959839,139.900269
1340,0,0.050503,-0.002737,1.490545,1122.069336,1006.207703,166.703171,0.039805,-0.000644,1.815641,1762.352661,1880.062866,140.019104
1341,0,0.032850,-0.005558,1.496108,1124.632324,1005.396240,166.296997,0.035329,0.004121,1.825628,1762.320068,1880.221680,140.115570
1342,0,0.044217,0.003111,1.486628,1127.352417,1005.379211,166.399963,0.032335,0.006886,1.835187,1762.321655,1880.371460,140.122391
1343,0,0.023041,-0.004029,1.467022,1130.246704,1005.682129,166.132782,0.037744,0.003417,1.844800,1762.351196,1880.376831,140.072266
1344,0,0.023150,0.000066,1.447078,1133.032715,1006.027466,165.955109,0.041891,0.000633,1.853781,1762.360107,1880.458618,139.975815
1345,0,0.024664,0.003243,1.444420,1135.516724,1005.760925,166.200806,0.041146,0.001275,1.860805,1762.328369,1880.561646,139.979568
1346,0,0.032190,0.001109,1.441897,1138.019653,1005.205261,166.180603,0.037983,0.004667,1.868670,1762.304321,1880.678345,140.122147
1347,0,0.034154,0.004344,1.441642,1141.044067,1004.404785,165.878906,0.036178,0.005987,1.876304,1762.273804,1880.771973,140.189041
1348,0,0.107504,0.004732,1.439444,1143.517944,1003.389343,166.525406,0.039304,0.004560,1.884832,1762.257324,1880.846680,140.113785
1349,0,0.120155,0.008207,1.440206,1146.171631,1002.191528,166.622482,0.042653,0.001846,1.893571,1762.244751,1880.928833,140.009277
1350,0,0.126162,0.009836,1.433757,1149.147583,1001.367798,166.468597,0.041584,0.003147,1.900928,1762.159302,1881.071899,139.990860
1351,0,0.130986,0.012252,1.429293,1152.563965,1001.006348,166.499146,0.036503,0.006162,1.907153,1762.088867,1881.212280,140.101013
1352,0,0.130299,0.014632,1.416482,1156.281738,1000.717407,166.417068,0.034929,0.007387,1.912156,1761.989624,1881.285645,140.206100
1353,0,0.137782,0.017854,1.408352,1159.737061,1000.225525,166.639191,0.039389,0.005243,1.918080,1761.948975,1881.372314,140.124863
1354,0,0.141861,0.035582,1.411164,1162.948364,999.616272,167.114456,0.041972,0.003274,1.924649,1761.842407,1881.480347,139.967438
1355,0,0.042925,0.190904,1.454647,1166.995850,998.913513,169.048706,0.041434,0.003714,1.931892,1761.646240,1881.662231,139.978531
1356,0,-0.006464,0.270768,1.479106,1170.248657,998.597717,170.340469,0.038243,0.006264,1.938597,1761.375122,1881.989380,140.125443
1357,0,0.051193,0.344561,1.484585,1171.733887,997.876099,170.435165,0.037011,0.006841,1.943676,1761.045044,1882.436890,140.167770
1358,0,0.119891,0.485593,1.459337,1173.441284,996.522217,169.632797,0.039983,0.004911,1.948643,1760.620483,1882.902588,140.123016
1359,0,0.109230,0.422692,1.462218,1175.582275,995.061768,168.765213,0.041634,0.002810,1.954084,1760.203979,1883.468384,140.001556
1360,0,0.064733,-0.029676,1.494779,1176.929443,994.806274,166.430359,0.039959,0.004618,1.960463,1759.833496,1884.065552,139.997406
1361,0,-0.026991,0.125891,1.510326,1181.302124,994.672058,168.999954,0.037715,0.006290,1.966695,1759.489258,1884.677124,140.123138
1362,0,-0.041598,0.116857,1.490442,1184.908569,994.624512,169.244186,0.039445,0.005659,1.972308,1759.102173,1885.307373,140.122726
1363,0,0.118436,0.029610,1.412098,1187.439331,993.776123,166.740036,0.042780,0.003679,1.977215,1758.657593,1885.926514,140.023727
1364,0,0.119201,0.003974,1.422386,1190.399902,992.748535,166.666946,0.044894,0.001338,1.981351,1758.155396,1886.725098,139.932877
1365,0,0.098346,-0.010441,1.429252,1193.350464,991.562439,166.891647,0.042272,0.003099,1.985851,1757.572144,1887.536865,140.016541
1366,0,2.260110,0.977856,-0.656148,1199.781616,988.614563,169.327255,0.037979,0.005432,1.990258,1756.934204,1888.375854,140.221725
1367,0,2.282743,0.990722,-0.608677,1202.251831,987.157593,168.223587,0.038606,0.005918,1.995801,1756.309692,1889.304688,140.249832
1368,0,2.285298,0.999843,-0.620234,1204.757935,986.402527,168.465744,0.042106,0.003692,1.999710,1755.719360,1890.251221,140.124512
1369,0,0.066515,0.003524,1.452233,1203.473877,988.059387,166.884644,0.044207,0.002920,2.003996,1755.078491,1891.260742,140.028320
1370,0,0.145548,0.026616,1.447846,1206.117798,986.948853,165.310730,0.042298,0.003124,2.007856,1754.425659,1892.393311,140.101135
1371,0,0.122489,-0.006231,1.450869,1209.444824,986.476074,165.990646,0.038301,0.005270,2.010751,1753.645142,1893.611572,140.272339
1372,0,0.297298,-0.292494,1.465458,1217.035400,985.971680,171.182343,0.039550,0.005682,2.015324,1752.929565,1894.969482,140.259079
1373,0,0.306762,-0.292012,1.461013,1219.868774,985.432373,171.021729,0.040728,0.004794,2.017543,1752.254883,1896.253540,140.143036
1374,0,0.309000,-0.293432,1.467835,1222.173584,984.553040,171.027359,0.043730,0.002243,2.022740,1751.527588,1897.655884,140.090027
1375,0,0.300624,-0.298402,1.478506,1224.384644,983.483337,170.839157,0.041049,0.002440,2.025595,1750.615601,1899.161743,140.269302
1376,0,0.316176,-0.291693,1.477301,1227.038696,982.762756,170.942200,0.038518,0.006178,2.029311,1749.732422,1900.796387,140.366211
1377,0,0.314931,-0.292427,1.468132,1230.149170,982.357117,170.894455,0.036016,0.005278,2.031391,1748.764160,1902.460327,140.402313
1378,0,0.287779,-0.295617,1.462249,1233.590088,981.894226,170.549103,0.040822,0.004291,2.034613,1747.890015,1904.101685,140.330383
1379,0,0.293485,-0.297030,1.469491,1237.050659,981.127563,170.893356,0.041592,0.003253,2.036715,1746.996460,1905.949951,140.247574
1380,0,0.305642,-0.290089,1.470402,1240.298828,980.071045,170.997406,0.040085,0.003203,2.039677,1745.980591,1907.802856,140.418121
1381,0,-0.544598,-0.038878,1.501133,1243.258911,978.687012,170.884903,0.035430,0.005287,2.042336,1744.998901,1909.742920,140.566711
1382,0,-0.562210,-0.037163,1.507404,1246.117920,977.609436,170.836975,0.035850,0.004619,2.044203,1743.957275,1911.684692,140.610397
1383,0,-0.543447,-0.030976,1.508104,1248.559204,976.945435,170.799713,0.039261,0.001261,2.047235,1742.991211,1913.556030,140.528381
1384,0,-0.539086,-0.038263,1.496962,1251.070801,976.596313,170.808243,0.040203,0.001223,2.048695,1741.905640,1915.623779,140.554321
1385,0,-0.535568,-0.035937,1.488125,1253.500977,976.357422,170.261551,0.035774,0.002702,2.050452,1740.795776,1917.813965,140.705017
1386,0,-0.535519,-0.021555,1.477353,1255.709473,976.463135,170.066788,0.032924,0.006856,2.053515,1739.652100,1919.971558,140.857178
1387,0,-0.525350,-0.029285,1.461242,1258.054932,976.688721,170.190628,0.034211,0.005221,2.055722,1738.577271,1922.040771,140.790207
1388,0,-0.536053,-0.028122,1.453465,1260.905396,976.245483,170.127289,0.039878,0.000254,2.057126,1737.488037,1924.164917,140.676697
1389,0,-0.543607,-0.015833,1.457403,1263.898193,975.345337,169.963943,0.040312,0.002211,2.058157,1736.320923,1926.375732,140.647949
1390,0,-0.556578,-0.027181,1.456008,1267.316895,974.400879,170.020584,0.036481,0.001857,2.060529,1735.023926,1928.656616,140.892151
1391,0,-0.549829,-0.021945,1.455620,1270.903564,973.551941,170.165695,0.032809,0.005081,2.061249,1733.703491,1930.987061,141.145981
1392,0,-0.548841,-0.023093,1.449655,1274.517090,972.854431,170.204895,0.033096,0.004020,2.062606,1732.492676,1933.237793,141.036896
1393,0,0.015497,0.008077,1.407534,1278.859375,971.020569,161.245392,0.038745,0.002721,2.064156,1731.209595,1935.687134,140.859634
1394,0,0.026216,0.007558,1.402568,1281.913452,970.453613,161.179153,0.039951,0.000592,2.065976,1729.892822,1938.108521,140.750488
1395,0,0.013754,0.004784,1.400835,1284.561523,969.914917,161.205719,0.035240,0.002289,2.066886,1728.394775,1940.693237,140.925842
1396,0,0.025553,0.004925,1.398037,1286.922363,969.541687,161.166473,0.031473,0.005010,2.068373,1726.947144,1943.280762,141.109146
1397,0,0.011734,0.000903,1.393461,1289.288818,968.955994,160.740738,0.029091,0.004660,2.069832,1725.503052,1945.806641,140.992279
1398,0,0.005826,-0.001810,1.395782,1291.344116,968.624390,160.680527,0.035756,0.000745,2.070690,1724.058594,1948.418457,140.909149
1399,0,-0.012098,-0.003938,1.393097,1293.745850,968.327393,160.656662,0.037051,0.001145,2.071689,1722.595825,1951.095703,140.867111
1400,0,-0.010387,-0.002825,1.388649,1296.755249,967.860107,160.667740,0.033453,0.001729,2.073639,1721.116089,1953.832886,141.066513
1401,0,-0.009563,-0.000434,1.383068,1300.286987,967.140259,160.676453,0.030282,0.003400,2.074176,1719.537720,1956.560547,141.249954
1402,0,-0.000939,0.000228,1.381220,1303.903564,966.064880,160.678757,0.032163,0.003058,2.075884,1718.081299,1959.240112,141.241104
1403,0,0.006473,0.002450,1.380924,1307.114258,965.035217,160.700729,0.036560,0.001458,2.076818,1716.558960,1961.974976,141.100525
1404,0,0.003288,0.003056,1.377803,1310.013306,964.235840,160.721375,0.035487,0.001107,2.078129,1714.808105,1964.946899,141.162384
1405,0,0.003067,0.001681,1.372779,1312.611938,963.834717,161.054688,0.029232,0.003840,2.079334,1713.122559,1967.947144,141.295624
1406,0,0.012635,0.001778,1.364894,1315.077026,963.513672,161.050247,0.027687,0.006648,2.080583,1711.567139,1970.878296,141.305374
1407,0,0.009753,0.000932,1.354505,1317.502075,963.145508,160.576996,0.031188,0.004103,2.081152,1710.027588,1973.811890,141.175674
1408,0,0.003469,-0.001392,1.354610,1319.460815,962.745850,160.561386,0.036293,0.001170,2.081466,1708.351074,1976.754150,141.188293
1409,0,-0.006766,-0.008650,1.350994,1321.544067,962.386230,160.526337,0.036404,0.001188,2.081833,1706.656006,1979.776123,141.319748
1410,0,-0.022947,-0.007105,1.342605,1324.259033,961.993896,160.546494,0.030377,0.004772,2.083138,1704.894409,1982.897339,141.473892
1411,0,-0.006267,-0.004529,1.334511,1327.594116,961.409546,160.634689,0.027333,0.007122,2.084597,1703.038208,1985.977539,141.463074
1412,0,-0.001857,0.000261,1.327615,1331.315918,960.482300,160.505981,0.030809,0.002564,2.085110,1701.206055,1989.055542,141.447327
1413,0,0.000792,0.003339,1.329988,1334.869141,959.355835,160.524078,0.035642,0.002734,2.085191,1699.458374,1992.249634,141.387909
1414,0,0.002876,0.005140,1.329346,1338.113770,958.169739,160.937546,0.033347,0.002900,2.086535,1697.601685,1995.449707,141.574768
1415,0,0.014213,0.004613,1.326261,1341.143677,957.163025,160.985672,0.031372,0.006046,2.087760,1695.721191,1998.794800,141.745438
1416,0,0.013281,0.003323,1.322361,1343.993774,956.332458,160.826752,0.030363,0.006580,2.088266,1693.810425,2002.236572,141.786758
1417,0,0.006352,0.005035,1.316513,1346.476318,955.941223,161.122253,0.031930,0.004288,2.088588,1691.794800,2005.714844,141.769730
1418,0,0.018295,0.003393,1.302281,1348.872437,955.661133,161.246872,0.033456,0.005218,2.089317,1689.748779,2009.182251,141.817886
1419,0,0.019112,0.005558,1.286906,1351.337036,955.344604,160.722046,0.031206,0.006787,2.089300,1687.713135,2012.779907,141.914108
1420,0,-0.005665,0.003405,1.284447,1353.373535,955.241882,160.597458,0.028463,0.006730,2.089110,1685.592163,2016.497192,141.959686
1421,0,-0.000490,-0.002608,1.277070,1355.303955,955.102173,160.656357,0.031231,0.005729,2.090281,1683.433228,2020.135620,141.959671
1422,0,-0.011559,-0.008472,1.269991,1357.629272,954.524414,160.496292,0.031377,0.003559,2.090842,1681.149780,2024.015381,141.817368
1423,0,-0.028681,-0.005333,1.275480,1360.453613,953.481689,160.406570,0.029523,0.004285,2.091329,1678.839966,2027.976807,141.816330
1424,0,-0.019354,-0.001017,1.270776,1363.956299,952.402466,160.416550,0.030156,0.006588,2.091056,1676.515259,2031.833862,142.039200
1425,0,-0.001687,0.002243,1.257828,1367.838745,951.513855,160.393585,0.031489,0.004295,2.091586,1674.189819,2035.943726,142.129242
1426,0,0.003746,0.008896,1.246119,1371.395874,950.729614,160.768341,0.031780,0.004973,2.090675,1671.758057,2040.103638,142.015472
1427,0,-0.000284,0.015958,1.237647,1374.640137,950.072754,161.186905,0.032220,0.004610,2.091197,1669.292725,2044.414062,141.929199
1428,0,0.008012,0.019768,1.219341,1377.839478,949.602417,161.422806,0.033309,0.003904,2.090701,1666.713501,2048.626709,142.126495
1429,0,0.011701,0.022123,1.202723,1380.839844,949.218872,161.409134,0.031194,0.004419,2.090491,1664.096924,2053.149170,142.140900
1430,0,0.006819,0.021313,1.197293,1383.326294,948.803467,161.439377,0.026194,0.008117,2.088400,1661.487061,2057.757324,142.035446
1431,0,0.002082,0.019569,1.191912,1385.671387,948.275940,161.143784,0.027875,0.007391,2.089019,1658.972412,2062.198975,142.124908
1432,0,-0.011088,0.016760,1.165330,1387.421997,948.086548,161.035309,0.032890,0.008656,2.089100,1656.521973,2066.989502,142.311554
1433,0,0.012782,0.000824,1.180441,1389.194336,947.389771,160.856812,0.031083,0.007293,2.088208,1653.826538,2071.475586,142.493469
1434,0,-0.007537,-0.004545,1.185143,1390.597534,947.061523,160.378540,0.031567,0.004470,2.088146,1651.207031,2076.044922,142.465347
1435,0,-0.028695,-0.003266,1.177597,1393.175171,946.987854,160.511749,0.028899,0.008155,2.086632,1648.400757,2080.750732,142.088211
1436,0,-0.006405,-0.003631,1.153907,1396.377197,947.050232,160.598236,0.027427,0.003735,2.084105,1645.674194,2085.267578,142.248520
1437,0,-0.011774,0.002381,1.142159,1399.787598,946.812256,160.480789,0.040321,-0.002122,2.082044,1643.297241,2089.694336,142.778275
1438,0,-0.019567,0.013594,1.148586,1402.990723,946.065979,160.721344,0.026334,0.004620,2.084508,1640.434082,2094.284424,142.608826
1439,0,-0.011310,0.012779,1.145741,1406.075439,945.267700,160.889175,0.026246,0.006695,2.083301,1637.792725,2098.789062,142.441681
1440,0,0.004293,0.010864,1.143119,1408.777710,944.441772,160.991928,0.030469,0.000645,2.085188,1635.169067,2103.305420,142.391571
1441,0,0.000482,0.008177,1.151414,1411.155396,943.610046,160.793564,0.030452,0.003675,2.084988,1632.664917,2107.937012,142.434235
1442,0,-0.014989,0.002835,1.151432,1413.313721,943.035828,160.420624,0.024153,0.005186,2.084593,1630.078613,2112.265381,142.666199
1443,0,-0.024808,-0.005785,1.145597,1415.361206,942.796204,160.242844,0.019614,-0.002787,2.084540,1627.478271,2116.588379,142.714905
1444,0,-0.030330,-0.007277,1.150422,1417.381348,942.662476,160.429169,0.026807,0.008957,2.082173,1625.142822,2120.876709,142.447784
1445,0,-0.038865,-0.005038,1.146013,1420.138916,942.512451,160.468491,0.031985,0.002436,2.081752,1622.759766,2125.154297,142.519836
1446,0,-0.027544,-0.001814,1.134778,1423.465210,942.126770,160.358871,0.035574,0.001322,2.081403,1620.327393,2129.293945,142.918549
1447,0,-0.020712,0.008128,1.138641,1427.194336,941.262939,160.337067,0.024278,0.006978,2.081551,1617.758667,2133.662842,143.029053
1448,0,-0.008525,0.016492,1.140892,1430.493652,940.277039,160.873383,0.019960,0.007914,2.081727,1615.129395,2137.949951,142.978348
1449,0,0.010385,0.017611,1.137589,1433.682617,939.404663,161.376633,0.022872,0.006176,2.080806,1612.615967,2142.148926,142.623749
1450,0,0.010952,0.020087,1.134396,1436.758667,938.611389,161.240906,0.032443,-0.001209,2.081301,1610.202637,2146.264404,142.687149
1451,0,-0.000328,0.021484,1.136051,1439.243042,938.335388,161.321869,0.034158,0.000009,2.081557,1607.693359,2150.516602,142.971390
1452,0,-0.004485,0.016478,1.131873,1441.591919,938.209839,161.190735,0.024127,0.005176,2.082101,1605.194092,2154.982178,143.288071
1453,0,0.002139,0.010873,1.122013,1443.904297,937.995239,160.512054,0.027950,0.003570,2.079636,1602.838135,2159.196533,143.529587
1454,0,-0.010269,0.009708,1.119980,1445.506470,938.005249,160.701569,0.026939,0.004885,2.080703,1600.292480,2163.502441,143.033295
1455,0,-0.000296,0.001759,1.119354,1446.829712,938.039551,160.831787,0.036684,0.001604,2.079554,1598.014648,2167.737305,142.792648
1456,0,-0.029103,-0.003254,1.124499,1448.632324,937.521790,160.489517,0.044658,-0.007251,2.076495,1595.731445,2172.072266,143.208618
1457,0,-0.031532,-0.001803,1.138491,1451.036743,936.519043,160.275513,0.025594,0.008541,2.080647,1592.991943,2176.471924,143.354782
1458,0,-0.029846,0.004176,1.138189,1454.390259,935.249207,160.191040,0.031386,0.005095,2.079413,1590.700684,2180.634033,143.801666
1459,0,-0.011437,0.007124,1.120339,1457.934082,934.451477,160.470474,0.027233,0.005408,2.082515,1587.867310,2185.088867,143.226776
1460,0,-0.004349,0.011125,1.112711,1461.081421,934.091797,161.052231,0.035004,0.003417,2.088022,1584.899780,2189.526611,143.224594
1461,0,-0.010805,0.014588,1.110607,1464.139282,933.862488,160.990021,0.030139,0.002590,2.094193,1582.551880,2193.895264,143.904434
1462,0,-0.017807,0.015262,1.096475,1467.186401,933.696472,160.298874,0.020615,0.013478,2.107273,1580.085449,2198.445312,144.152618
